,RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
265187,265188,2021,Jalisco,14,43,Mujeres,56608
265188,265189,2021,Jalisco,14,44,Hombres,50909
265189,265190,2021,Jalisco,14,44,Mujeres,55881
265190,265191,2021,Jalisco,14,45,Hombres,50546
265191,265192,2021,Jalisco,14,45,Mujeres,55222
265192,265193,2021,Jalisco,14,46,Hombres,50095
265193,265194,2021,Jalisco,14,46,Mujeres,54445
265194,265195,2021,Jalisco,14,47,Hombres,49425
265195,265196,2021,Jalisco,14,47,Mujeres,53453
265196,265197,2021,Jalisco,14,48,Hombres,48551
265197,265198,2021,Jalisco,14,48,Mujeres,52305
265198,265199,2021,Jalisco,14,49,Hombres,47453
265199,265200,2021,Jalisco,14,49,Mujeres,51002
265200,265201,2021,Jalisco,14,50,Hombres,46146
265201,265202,2021,Jalisco,14,50,Mujeres,49581
265202,265203,2021,Jalisco,14,51,Hombres,44714
265203,265204,2021,Jalisco,14,51,Mujeres,48096
265204,265205,2021,Jalisco,14,52,Hombres,43221
265205,265206,2021,Jalisco,14,52,Mujeres,46575
265206,265207,2021,Jalisco,14,53,Hombres,41685
265207,265208,2021,Jalisco,14,53,Mujeres,45054
265208,265209,2021,Jalisco,14,54,Hombres,40149
265209,265210,2021,Jalisco,14,54,Mujeres,43571
265210,265211,2021,Jalisco,14,55,Hombres,38659
265211,265212,2021,Jalisco,14,55,Mujeres,42144
265212,265213,2021,Jalisco,14,56,Hombres,37217
265213,265214,2021,Jalisco,14,56,Mujeres,40767
265214,265215,2021,Jalisco,14,57,Hombres,35797
265215,265216,2021,Jalisco,14,57,Mujeres,39412
265216,265217,2021,Jalisco,14,58,Hombres,34386
265217,265218,2021,Jalisco,14,58,Mujeres,38074
265218,265219,2021,Jalisco,14,59,Hombres,32973
265219,265220,2021,Jalisco,14,59,Mujeres,36734
265220,265221,2021,Jalisco,14,60,Hombres,31552
265221,265222,2021,Jalisco,14,60,Mujeres,35365
265222,265223,2021,Jalisco,14,61,Hombres,30118
265223,265224,2021,Jalisco,14,61,Mujeres,33957
265224,265225,2021,Jalisco,14,62,Hombres,28660
265225,265226,2021,Jalisco,14,62,Mujeres,32509
265226,265227,2021,Jalisco,14,63,Hombres,27185
265227,265228,2021,Jalisco,14,63,Mujeres,31026
265228,265229,2021,Jalisco,14,64,Hombres,25713
265229,265230,2021,Jalisco,14,64,Mujeres,29526
265230,265231,2021,Jalisco,14,65,Hombres,24260
265231,265232,2021,Jalisco,14,65,Mujeres,28029
265232,265233,2021,Jalisco,14,66,Hombres,22831
265233,265234,2021,Jalisco,14,66,Mujeres,26556
265234,265235,2021,Jalisco,14,67,Hombres,21418
265235,265236,2021,Jalisco,14,67,Mujeres,25106
265236,265237,2021,Jalisco,14,68,Hombres,20059
265237,265238,2021,Jalisco,14,68,Mujeres,23664
265238,265239,2021,Jalisco,14,69,Hombres,18739
265239,265240,2021,Jalisco,14,69,Mujeres,22231
265240,265241,2021,Jalisco,14,70,Hombres,17427
265241,265242,2021,Jalisco,14,70,Mujeres,20820
265242,265243,2021,Jalisco,14,71,Hombres,16282
265243,265244,2021,Jalisco,14,71,Mujeres,19585
265244,265245,2021,Jalisco,14,72,Hombres,15237
265245,265246,2021,Jalisco,14,72,Mujeres,18432
265246,265247,2021,Jalisco,14,73,Hombres,14169
265247,265248,2021,Jalisco,14,73,Mujeres,17224
265248,265249,2021,Jalisco,14,74,Hombres,13139
265249,265250,2021,Jalisco,14,74,Mujeres,16061
265250,265251,2021,Jalisco,14,75,Hombres,12148
265251,265252,2021,Jalisco,14,75,Mujeres,14930
265252,265253,2021,Jalisco,14,76,Hombres,11194
265253,265254,2021,Jalisco,14,76,Mujeres,13834
265254,265255,2021,Jalisco,14,77,Hombres,10270
265255,265256,2021,Jalisco,14,77,Mujeres,12774
265256,265257,2021,Jalisco,14,78,Hombres,9382
265257,265258,2021,Jalisco,14,78,Mujeres,11753
265258,265259,2021,Jalisco,14,79,Hombres,8549
265259,265260,2021,Jalisco,14,79,Mujeres,10800
265260,265261,2021,Jalisco,14,80,Hombres,7750
265261,265262,2021,Jalisco,14,80,Mujeres,9882
